4digit,10digit,link, commodity_name
3821,3821000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3821000000,"['Prepared culture media for the development or maintenance of micro-organisms(including viru- ses and the like)or of plant, human or animal cells']"
3822,3822001000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3822001000,['Diagnostic or laboratory reagents on a backing']
3822,3822009000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3822009000,['Other diagnostic or laboratory reagents']
3823,3823110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3823110000,['Stearic acid']
3823,3823120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3823120000,['Oleic acid']
3823,3823130000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3823130000,['Tall oil fatty acids']
3823,3823190001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3823190001,['Plant acid oil (refers to the refined acid oil only)']
3823,3823190090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3823190090,['Other monocarboxylic fatty acids for industrial use and acid oil (refers to the refined acid oil only)']
3823,3823700000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3823700000,['Industrial fatty alcohols']
3824,3824100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824100000,['Prepared binders for foundry moulds or cores']
3824,3824300010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824300010,"['Non-agglomerated metal carbides, mixed together or with metallic binders']"
3824,3824300090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824300090,"['Other non-agglomerated metal carbides, containing mixed together or with metallic binders']"
3824,3824401000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824401000,['High efficiency water reducing agent']
3824,3824409000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824409000,"['Other prepared additives for cements, mortars and concretes']"
3824,3824500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824500000,['Non-refractory mortars and concretes']
3824,3824600000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824600000,['Sorbitol other than that of subheading No.2905.44']
3824,3824710011,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710011,['Mixture of dichlorodifluoromethane and difluoroethane (R-500)']
3824,3824710012,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710012,['Mixtures of difluorochloromethane and dichlorodifluoromethane (R-501)']
3824,3824710013,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710013,['Mixtures of difluorochloromethane and chloropentafluoroethane (R-502)']
3824,3824710014,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710014,['Mixtures of trifluoromethane and monochlorotrifluoromethane (R-503)']
3824,3824710015,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710015,['Mixtures of difluoromethane and chloropentafluoroethane (R-504)']
3824,3824710016,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710016,['Mixtures of dichlorodifluoromethane and fluorochloromethane(R-505)']
3824,3824710017,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710017,['Mixtures of fluorochloromethane and dichlorotetrafluoroethane(R-506)']
3824,3824710018,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710018,['Mixtures of dichlorodifluoromethane and dichlorotetrafluoroethane (R-400)']
3824,3824710090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824710090,"['Other mixtures containing chlorofluorocarbons of methane, ethane or propane, whether or not containing HCFCs, PFCs, HFCs of methane, ethane or propane']"
3824,3824720000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824720000,"['Mixtures containing bromochlorodifluoromethane, bromotrifluoromethane or dibromotetrafluoroethanes']"
3824,3824730000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824730000,['Mixtures containing hydrobromofluorocarbons (HBFCS)']
3824,3824740011,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740011,"['Mixtures of chlorodifuoromethane, difluoroethane and Chlorotetrafluoroethane (R-401)']"
3824,3824740012,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740012,"['Mixtures of pentafluoroethane, propane and chlorodifuoromethane(R402)']"
3824,3824740013,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740013,"['Mixtures of propane, chlorodifuoromethane and octafluorpropane (R403)']"
3824,3824740014,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740014,"['Mixtures of chlorodifuoromethane, difluoroethane, chlorodifluoroethane and octafluorocyclobutane(R405)']"
3824,3824740015,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740015,"['Mixtures of chlorodifuoromethane, 2-methylpropane(isobutene)and chlorodifluoroethane (R406)']"
3824,3824740016,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740016,"['Mixtures of pentafluoroethane, trifluoroethane and chlorodifuoromethane(R408)']"
3824,3824740017,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740017,"['Mixtures of chlorodifuoromethane, chlorotetrafluoroethane and chlorodifluoroethane(R409)']"
3824,3824740018,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740018,"['Mixtures of propylene, chlorodifuoromethane and difluoroethane (R411)']"
3824,3824740019,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740019,"['Mixtures of chlorodifuoromethane, octafluorpropane and chlorodifluoroethane(R412)']"
3824,3824740021,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740021,"['Mixtures of chlorodifuoromethane, chlorotetrafluoroethane, chlorodifluoroethane and 2-methylpropane(R414）']"
3824,3824740022,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740022,['Mixtures of chlorodifuoromethane and difluoroethane(R415)']
3824,3824740023,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740023,"['Mixtures of tetrafluoroethane, chlorotetrafluoroethane and butane(R416)']"
3824,3824740024,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740024,"['Mixtures of propane, chlorodifuoromethane and difluoroethane(R418)']"
3824,3824740025,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740025,['Mixtures of chlorodifuoromethane and octafluorpropane(R509)']
3824,3824740026,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740026,['Mixtures of chlorodifuoromethane and chlorodifluoroethane']
3824,3824740090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824740090,"['Other HCFCs mixtures containing methane, ethane or propane (perfluorocarbons or hydrofluorocarbons whether or not containing methane, ethane or propane, but not containing CFCs)']"
3824,3824750000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824750000,['Mixtures containing carbon tetrachloride']
3824,3824760000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824760000,"['Mixtures containing 1, 1, 1-trichloroethane(methyl chloroform)']"
3824,3824770000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824770000,['Mixtures containing bromomethane (methyl bromide)or bromochloro methane']
3824,3824780000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824780000,"['Mixtures containing perfluorocarbons (PFCs)or hydrofluorocarbons (HFCs), but not containing chlorofluorocarbons (CFCs)or hydrochlorofluorocarbons (HCFCs)']"
3824,3824790000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824790000,"['Other mixtures containing halogenated derivatives of methane, ethane or propane']"
3824,3824810000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824810000,['Mixtures containing oxirane (ethylene oxide)']
3824,3824820000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824820000,"['Mixtures containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs)or polybrominated biphenyls (PBBs)']"
3824,3824830000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824830000,"['Mixtures containing tris (2, 3-dibromopropyl)phosphate']"
3824,3824840000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824840000,"['Containing aldrin $(ISO)$$,cam-phechlor $(ISO)$$ $(toxaphene)$$,chlordane $(ISO)$$,chlordecone $(ISO)$$, DDT $(ISO)$$ $clofeno-tane $(INN)$$,1,1,1-trichloro-2, 2-bis $( p-chlorophenyl )$$ ethane )$$, dieldrin $( ISO,INN)$$,endosulfan $(ISO)$$,en-drin $(IS']"
3824,3824850000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824850000,"['Containing 1,2,3,4,5,6-hexa-chlorocyclohexane $( HCH $(ISO)$$ )$$, including lindane $(ISO, INN)$$']"
3824,3824860000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824860000,['Containing pentachlorobenzene $(ISO)$$ or hexachlorobenzene $(ISO)$$']
3824,3824870000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824870000,"['Containing perfluorooctane sulphonic acid, its salts, per-fluorooctane sulphonamides, or perfluorooctane sulphonyl fluoride']"
3824,3824880000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824880000,"['Containing tetra-, penta-, hexa-hepta-or octabromodiphe-nyl ethers']"
3824,3824910000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824910000,"['Mixtures and preparations consisting mainly of(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)menthylmethyl methylphosphonate and bis[(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl]methylphosphonate']"
3824,3824991000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824991000,['Fusel oil']
3824,3824992000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824992000,"['Ink-removers, stencil correctors and the like']"
3824,3824993000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824993000,['Carburetant']
3824,3824999100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999100,['Mixtures containing more than 50% by weight of talc']
3824,3824999200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999200,['Mixtures containing more than 70% by weight of magnesium oxide']
3824,3824999300,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999300,['Nickelous hydroxide(doped carbon)covered on the faceside with cobalt compound']
3824,3824999910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999910,"['Crude silicon carbide, containing more than 15% by weight of silicon carbide']"
3824,3824999920,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999920,['Mixed amine(dimethylamine and triethylamine mixture in aqueous solution)']
3824,3824999930,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999930,['Mixtures of cyanide']
3824,3824999940,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999940,['Expanded graphite']
3824,3824999950,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999950,"['Mixture of triethanolamine, methyl diethanolamine, cyclophosphate A and cyclophosphate B']"
3824,3824999960,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999960,['Titanium slag (containing more than 70% by weight of titanium dioxide)']
3824,3824999970,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999970,['Nucleotide food additives']
3824,3824999980,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999980,['Mixture containing more than 50% by weight of zinc oxide']
3824,3824999991,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999991,['SCCPs (no artificial wax properties)']
3824,3824999999,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3824999999,"['Other chemical products not listed include hydrolysate or hydrolysate, DMC (hexamethylcyclotrisiloxane, octamethyl']"
3825,3825100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825100000,['Municipal waste']
3825,3825200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825200000,['Sewage sludge']
3825,3825300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825300000,['Clinical waste']
3825,3825410000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825410000,"['Waste organic solvents, halogenated']"
3825,3825490000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825490000,['Other waste organic solvents']
3825,3825500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825500000,"['Wastes of metal pickling liquors, hydraulic fluids, brake fluids and antifreeze fluids']"
3825,3825610000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825610000,['Mainly containing organic constituents']
3825,3825690000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825690000,['Other waste from chemical or allied industries']
3825,3825900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825900010,['Condensed molasses fermentation solubles']
3825,3825900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3825900090,"['Other chemical by-products or waste, not else- where specified or included']"
3901,3901100001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901100001,"['Polyethylene having a specific gravity of less than 0.94, in primary forms, import CIF price is more than 3800 U.S. dollars / ton, in primary forms']"
3901,3901100090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901100090,"['Polyethylene having a specific gravity of less than 0.94, in primary forms']"
3901,3901200011,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901200011,"['The import CIF price of metallocene HDPE (density 0.962g/cm 3, melting rate 0.85g/10min) is higher than 3800 USD / ton']"
3901,3901200019,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901200019,"['Metallocene HDPE (density 0.962g/cm ^ 3, melting rate 0.85g/10min)']"
3901,3901200091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901200091,['The CIF price of imported polyethylene with the proportion of other primary shapes ≥ 0.94 is higher than 3800 USD / ton']
3901,3901200099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901200099,['Polyethylene with other primary shape specific gravity ≥ 0.94']
3901,3901300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901300000,"['Ethylene-vinyl acetate copolymers, in primary forms']"
3901,3901401010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901401010,"['Adhesive, specific gravity less than 0.94, primary shape, ethylene monomer unit 65%, propylene monomer unit 35%']"
3901,3901401090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901401090,"['Ethylene propylene copolymer (EPDM) has a specific gravity of less than 0.94, and the content of ethylene monomer unit is higher than that of propylene monomer unit']"
3901,3901402010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901402010,"['Linear low density ethylene and 1-octane copolymer, specific gravity less than 0.94 primary shape']"
3901,3901402090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901402090,"['Linear low density polyethylene, specific gravity less than 0.94 primary shape']"
3901,3901409000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901409000,['Other ethylene alpha olefin copolymers with a specific gravity of less than 0.94']
3901,3901901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901901000,"['Ethylene-propylene copolymers(ethylene monomer unit by weight is over propylene monomer unit), in primary forms']"
3901,3901909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3901909000,"['Other polymers of ethylene, in primary forms']"
3902,3902100010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=3902100010,"['Polypropylene of electrical grade, in primary forms, containing not more than 30ppm of ash']"
