doc_id,status,ordercode,companyname,companytaxcode,companyaddress,companyemail,amount,co_info,invoice_code,invoice_receip_no,invoice_address_label,another_email,created_at,last_modified_at
918868,Đã nộp phí,0000DC629,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"300,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-PL 24/02/102408', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102407', '1', 'C/O mới', '60,000'], ['VN-CN 24/02/069961', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102403', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/018332', '1', 'C/O mới', '60,000']]",897621,0302911601-0000DC629,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,17/09/2024 13:35:06 PM,17/09/2024 13:40:51 PM
918545,Đã nộp phí,0000DC4E6,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"240,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-PL 24/02/102350', '1', 'C/O mới', '60,000'], ['VN-PL 24/02/102349', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/018324', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102326', '1', 'C/O mới', '60,000']]",897290,0302911601-0000DC4E6,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,17/09/2024 12:01:25 PM,17/09/2024 12:05:42 PM
918393,Đã nộp phí,0000DC44F,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"300,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-RO 24/02/102307', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102305', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102304', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/102294', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/102282', '1', 'C/O mới', '60,000']]",897153,0302911601-0000DC44F,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,17/09/2024 11:29:19 AM,17/09/2024 11:35:34 AM
918053,Đã nộp phí,0000DC302,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"360,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-RO 24/02/102271', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/018318', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/018316', '1', 'C/O mới', '60,000'], ['VN-PL 24/02/102251', '1', 'C/O mới', '60,000'], ['VN-NL 24/02/102250', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102230', '1', 'C/O mới', '60,000']]",896818,0302911601-0000DC302,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,17/09/2024 10:39:15 AM,17/09/2024 10:45:29 AM
916441,Đã nộp phí,0000DBCB9,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"360,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-UK 24/02/018272', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/102024', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/102016', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102010', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102009', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/102007', '1', 'C/O mới', '60,000']]",895241,0302911601-0000DBCB9,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 16:23:18 PM,17/09/2024 12:08:10 PM
916136,Đã nộp phí,0000DBB87,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"180,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/102004', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102003', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/102002', '1', 'C/O mới', '60,000']]",894902,0302911601-0000DBB87,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 15:37:48 PM,17/09/2024 12:06:35 PM
916048,Đã nộp phí,0000DBB2F,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"180,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-PL 24/02/101986', '1', 'C/O mới', '60,000'], ['VN-NL 24/02/101985', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/101984', '1', 'C/O mới', '60,000']]",894825,0302911601-0000DBB2F,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 15:26:12 PM,17/09/2024 12:06:05 PM
915976,Đã nộp phí,0000DBAE8,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"240,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-CA 24/02/016240', '1', 'C/O mới', '60,000'], ['VN-CN 24/02/069627', '1', 'C/O mới', '60,000'], ['VN-CN 24/02/069626', '1', 'C/O mới', '60,000'], ['VN-CA 24/02/016232', '1', 'C/O mới', '60,000']]",894755,0302911601-0000DBAE8,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 15:16:27 PM,17/09/2024 12:05:40 PM
915802,Đã nộp phí,0000DBA39,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"180,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-JP 24/02/008559', '1', 'C/O mới', '60,000'], ['VN-JP 24/02/008558', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101952', '1', 'C/O mới', '60,000']]",894583,0302911601-0000DBA39,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 14:54:18 PM,17/09/2024 12:04:44 PM
915612,Đã nộp phí,0000DB97B,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-RO 24/02/101936', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/101929', '1', 'C/O mới', '60,000']]",894382,0302911601-0000DB97B,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 14:27:20 PM,17/09/2024 12:03:48 PM
915460,Đã nộp phí,0000DB8E3,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"720,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/101923', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/101917', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/101916', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/101906', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101901', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101885', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101848', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101840', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101828', '1', 'C/O mới', '60,000'], ['VN-RO 24/02/101827', '1', 'C/O mới', '60,000'], ['VN-FR 24/02/101824', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/101803', '1', 'C/O mới', '60,000']]",894231,0302911601-0000DB8E3,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,16/09/2024 14:06:27 PM,17/09/2024 12:02:51 PM
911443,Đã nộp phí,0000DA95A,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-CA 24/02/016085', '1', 'C/O mới', '60,000'], ['VN-MY 24/02/075157', '1', 'C/O mới', '60,000']]",890304,0302911601-0000DA95A,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 15:32:47 PM,14/09/2024 11:59:12 AM
911119,Đã nộp phí,0000DA816,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"60,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-IT 24/02/101180', '1', 'C/O mới', '60,000']]",889963,0302911601-0000DA816,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 14:36:19 PM,14/09/2024 11:56:41 AM
911081,Đã nộp phí,0000DA7F0,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/101177', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/101176', '1', 'C/O mới', '60,000']]",889927,0302911601-0000DA7F0,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 14:28:26 PM,14/09/2024 11:56:32 AM
910988,Đã nộp phí,0000DA793,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-PL 24/02/101173', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/101172', '1', 'C/O mới', '60,000']]",889830,0302911601-0000DA793,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 14:14:02 PM,14/09/2024 11:56:06 AM
910939,Đã nộp phí,0000DA762,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/101168', '1', 'C/O mới', '60,000'], ['VN-AT 24/02/101167', '1', 'C/O mới', '60,000']]",889782,0302911601-0000DA762,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 14:05:46 PM,14/09/2024 11:55:53 AM
910870,Đã nộp phí,0000DA71D,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"60,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/101156', '1', 'C/O mới', '60,000']]",889715,0302911601-0000DA71D,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 13:55:48 PM,14/09/2024 11:55:36 AM
910796,Đã nộp phí,0000DA6D3,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/101151', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/101143', '1', 'C/O mới', '60,000']]",889644,0302911601-0000DA6D3,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 13:39:27 PM,14/09/2024 11:55:13 AM
910744,Đã nộp phí,0000DA69F,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"420,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-PL 24/02/101125', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/101120', '1', 'C/O mới', '60,000'], ['VN-SE 24/02/101119', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/101094', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/101083', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/101053', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/101031', '1', 'C/O mới', '60,000']]",889588,0302911601-0000DA69F,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,13/09/2024 13:26:14 PM,14/09/2024 11:54:56 AM
907811,Đã nộp phí,0000D9B68,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"60,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-FR 24/02/100695', '1', 'C/O mới', '60,000']]",886721,0302911601-0000D9B68,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,12/09/2024 13:55:21 PM,13/09/2024 11:56:17 AM
907696,Đã nộp phí,0000D9AF5,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"360,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-CA 24/02/015973', '1', 'C/O mới', '60,000'], ['VN-CA 24/02/015971', '1', 'C/O mới', '60,000'], ['VN-IN 24/02/012982', '1', 'C/O mới', '60,000'], ['VN-AU 24/02/022111', '1', 'C/O mới', '60,000'], ['VN-IN 24/02/012980', '1', 'C/O mới', '60,000'], ['VN-IN 24/02/012977', '1', 'C/O mới', '60,000']]",886598,0302911601-0000D9AF5,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,12/09/2024 13:28:03 PM,13/09/2024 11:55:39 AM
907650,Đã nộp phí,0000D9AC7,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"540,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-ES 24/02/100647', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100646', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/100364', '1', 'C/O mới', '60,000'], ['VN-FR 24/02/100363', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/017996', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/100348', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/100341', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100336', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100321', '1', 'C/O mới', '60,000']]",886557,0302911601-0000D9AC7,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,12/09/2024 13:19:12 PM,13/09/2024 11:55:25 AM
905229,Đã nộp phí,0000D9176,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"240,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-FR 24/02/100312', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/017985', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100299', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100289', '1', 'C/O mới', '60,000']]",884196,0302911601-0000D9176,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,11/09/2024 15:12:31 PM,12/09/2024 11:58:42 AM
904968,Đã nộp phí,0000D9076,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-ES 24/02/100279', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100278', '1', 'C/O mới', '60,000']]",883910,0302911601-0000D9076,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,11/09/2024 14:26:40 PM,12/09/2024 11:57:17 AM
904919,Đã nộp phí,0000D9045,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-UK 24/02/017978', '1', 'C/O mới', '60,000'], ['VN-SE 24/02/100273', '1', 'C/O mới', '60,000']]",883868,0302911601-0000D9045,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,11/09/2024 14:20:16 PM,12/09/2024 11:57:03 AM
904861,Đã nộp phí,0000D900B,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"180,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-ES 24/02/100256', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/100235', '1', 'C/O mới', '60,000'], ['VN-SE 24/02/100225', '1', 'C/O mới', '60,000']]",883813,0302911601-0000D900B,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,11/09/2024 14:11:13 PM,12/09/2024 11:56:41 AM
904530,Đã nộp phí,0000D8ED4,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"960,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-IT 24/02/100195', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100190', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100181', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/100180', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099783', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099782', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099777', '1', 'C/O mới', '60,000'], ['VN-FR 24/02/099769', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099765', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099764', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099763', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099762', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099761', '1', 'C/O mới', '60,000'], ['VN-UK 24/02/017907', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099753', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099751', '1', 'C/O mới', '60,000']]",883500,0302911601-0000D8ED4,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,11/09/2024 13:08:23 PM,12/09/2024 11:55:02 AM
902202,Đã nộp phí,0000D85E8,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"60,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-ES 24/02/099752', '1', 'C/O mới', '60,000']]",881209,0302911601-0000D85E8,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,10/09/2024 15:27:48 PM,11/09/2024 12:09:36 PM
902051,Đã nộp phí,0000D8551,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"240,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-ES 24/02/099747', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099746', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099745', '1', 'C/O mới', '60,000'], ['VN-CN 24/02/067708', '1', 'C/O mới', '60,000']]",881071,0302911601-0000D8551,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,10/09/2024 15:03:30 PM,11/09/2024 12:08:45 PM
901948,Đã nộp phí,0000D84EB,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"180,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-ES 24/02/099724', '1', 'C/O mới', '60,000'], ['VN-FR 24/02/099714', '1', 'C/O mới', '60,000'], ['VN-SE 24/02/099711', '1', 'C/O mới', '60,000']]",880957,0302911601-0000D84EB,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,10/09/2024 14:47:00 PM,11/09/2024 12:08:11 PM
901626,Đã nộp phí,0000D83C0,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"900,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/099704', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099696', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099692', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099691', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099661', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099653', '1', 'C/O mới', '60,000'], ['VN-SE 24/02/099646', '1', 'C/O mới', '60,000'], ['VN-NL 24/02/099632', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099604', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099603', '1', 'C/O mới', '60,000'], ['VN-NL 24/02/099601', '1', 'C/O mới', '60,000'], ['VN-SE 24/02/099597', '1', 'C/O mới', '60,000'], ['VN-NL 24/02/099586', '1', 'C/O mới', '60,000'], ['VN-PL 24/02/099580', '1', 'C/O mới', '60,000'], ['VN-NL 24/02/099579', '1', 'C/O mới', '60,000']]",880669,0302911601-0000D83C0,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,10/09/2024 13:57:18 PM,11/09/2024 12:06:34 PM
898898,Đã nộp phí,0000D79A5,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"120,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/099214', '1', 'C/O mới', '60,000'], ['VN-FR 24/02/099213', '1', 'C/O mới', '60,000']]",878102,0302911601-0000D79A5,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,09/09/2024 15:29:43 PM,10/09/2024 12:02:45 PM
898856,Đã nộp phí,0000D797B,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"60,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-NL 24/02/099205', '1', 'C/O mới', '60,000']]",878064,0302911601-0000D797B,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,09/09/2024 15:23:58 PM,10/09/2024 12:02:32 PM
898198,Đã nộp phí,0000D770F,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"420,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/099169', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099168', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099161', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099160', '1', 'C/O mới', '60,000'], ['VN-FR 24/02/099152', '1', 'C/O mới', '60,000'], ['VN-DE 24/02/099150', '1', 'C/O mới', '60,000'], ['VN-JP 24/02/008327', '1', 'C/O mới', '60,000']]",877427,0302911601-0000D770F,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,09/09/2024 13:38:03 PM,10/09/2024 11:59:12 AM
897909,Đã nộp phí,0000D75EE,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"60,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-CN 24/02/067053', '1', 'C/O mới', '60,000']]",877133,0302911601-0000D75EE,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,09/09/2024 12:01:11 PM,10/09/2024 11:57:36 AM
897876,Đã nộp phí,0000D75CD,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"420,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-DE 24/02/099089', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099063', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099062', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099061', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/099039', '1', 'C/O mới', '60,000'], ['VN-PL 24/02/099038', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099023', '1', 'C/O mới', '60,000']]",877097,0302911601-0000D75CD,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,09/09/2024 11:51:25 AM,10/09/2024 11:57:26 AM
897579,Đã nộp phí,0000D74AB,Công Ty TNHH Sedo Vina,0302911601,"364/1A Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM",xnksedovina@yahoo.com,"660,000 (VNĐ)","[['Số C/O', 'Loại phí', 'Loại phí', 'Số tiền (VNĐ)'], ['VN-PL 24/02/099011', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099010', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099009', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099004', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/099003', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/098996', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/098995', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/098988', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/098987', '1', 'C/O mới', '60,000'], ['VN-IT 24/02/098972', '1', 'C/O mới', '60,000'], ['VN-ES 24/02/098971', '1', 'C/O mới', '60,000']]",876816,0302911601-0000D74AB,https://0106196017.vnpt-invoice.com.vn,invoice@eximuni.com,09/09/2024 11:06:20 AM,10/09/2024 11:55:19 AM
